Date,Year,Month,Price for last transaction,Maximum,Minimum,Average price,%prom,Quantity,Traffic BEST mkd,Total traffic
17.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
20.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
21.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
22.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
23.3.2017,2017,3,"639,00","639,00","639,00","639,00","-2,74",5,3.195,3.195
24.3.2017,2017,3,"639,00",,,"639,00","0,00",0,0,0
27.3.2017,2017,3,"700,00","700,00","700,00","700,00","9,55",5,3.500,3.500
28.3.2017,2017,3,"700,00",,,"700,00","0,00",0,0,0
29.3.2017,2017,3,"639,00","639,00","639,00","639,00","-8,71",127,81.153,81.153
30.3.2017,2017,3,"639,00",,,"639,00","0,00",0,0,0
31.3.2017,2017,3,"639,00",,,"639,00","0,00",0,0,0
03.4.2017,2017,4,"639,00",,,"639,00","0,00",0,0,0
04.4.2017,2017,4,"640,00","640,00","640,00","640,00","0,16",1.000,640.000,640.000
05.4.2017,2017,4,"640,00",,,"640,00","0,00",0,0,0
06.4.2017,2017,4,"640,00",,,"640,00","0,00",0,0,0
07.4.2017,2017,4,"601,00","601,00","601,00","601,00","-6,09",10,6.010,6.010
10.4.2017,2017,4,"601,00",,,"601,00","0,00",0,0,0
11.4.2017,2017,4,"601,00",,,"601,00","0,00",0,0,0
12.4.2017,2017,4,"601,00",,,"601,00","0,00",0,0,0
13.4.2017,2017,4,"601,00",,,"601,00","0,00",0,0,0
18.4.2017,2017,4,"601,00",,,"601,00","0,00",0,0,0
19.4.2017,2017,4,"640,00","640,00","640,00","640,00","6,49",666,426.240,426.240
20.4.2017,2017,4,"640,00",,,"640,00","0,00",0,0,0
21.4.2017,2017,4,"640,00",,,"640,00","0,00",0,0,0
24.4.2017,2017,4,"640,00",,,"640,00","0,00",0,0,0
25.4.2017,2017,4,"680,00","680,00","680,00","680,00","6,25",18.308,12.449.440,12.449.440
26.4.2017,2017,4,"680,00",,,"680,00","0,00",0,0,0
27.4.2017,2017,4,"680,00","680,00","680,00","680,00","0,00",1.288,875.840,875.840
28.4.2017,2017,4,"680,00",,,"680,00","0,00",0,0,0
02.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
03.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
04.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
05.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
08.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
09.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
10.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
11.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
12.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
15.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
16.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
17.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
18.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
19.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
22.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
23.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
25.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
26.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
29.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
30.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
31.5.2017,2017,5,"680,00",,,"680,00","0,00",0,0,0
01.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
05.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
06.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
07.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
08.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
09.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
12.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
13.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
14.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
15.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
16.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
19.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
20.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
21.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
22.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
23.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
27.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
28.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
29.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
30.6.2017,2017,6,"680,00",,,"680,00","0,00",0,0,0
03.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
04.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
05.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
06.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
07.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
10.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
11.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
12.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
13.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
14.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
17.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
18.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
19.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
20.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
21.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
24.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
25.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
26.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
27.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
28.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
31.7.2017,2017,7,"680,00",,,"680,00","0,00",0,0,0
01.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
03.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
04.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
07.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
08.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
09.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
10.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
11.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
14.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
15.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
16.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
17.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
18.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
21.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
22.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
23.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
24.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
25.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
29.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
30.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
31.8.2017,2017,8,"680,00",,,"680,00","0,00",0,0,0
01.9.2017,2017,9,"680,00",,,"680,00","0,00",0,0,0
04.9.2017,2017,9,"680,00",,,"680,00","0,00",0,0,0
05.9.2017,2017,9,"680,00",,,"680,00","0,00",0,0,0
06.9.2017,2017,9,"680,00",,,"680,00","0,00",0,0,0
07.9.2017,2017,9,"659,00","659,00","659,00","659,00","-3,09",100,65.900,65.900
11.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
12.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
13.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
14.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
15.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
18.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
19.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
20.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
21.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
22.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
25.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
26.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
27.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
28.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
29.9.2017,2017,9,"659,00",,,"659,00","0,00",0,0,0
02.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
03.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
04.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
05.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
06.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
09.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
10.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
12.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
13.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
16.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
17.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
18.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
19.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
20.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
24.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
25.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
26.10.2017,2017,10,"659,00",,,"659,00","0,00",0,0,0
27.10.2017,2017,10,"550,00","550,00","550,00","550,00","-16,54",500,275.000,275.000
30.10.2017,2017,10,"550,00",,,"550,00","0,00",0,0,0
31.10.2017,2017,10,"550,00",,,"550,00","0,00",0,0,0
01.11.2017,2017,11,"550,00",,,"550,00","0,00",0,0,0
02.11.2017,2017,11,"550,00","550,00","550,00","550,00","0,00",30,16.500,16.500
03.11.2017,2017,11,"550,00",,,"550,00","0,00",0,0,0
06.11.2017,2017,11,"550,00",,,"550,00","0,00",0,0,0
07.11.2017,2017,11,"566,00","566,00","566,00","566,00","2,91",600,339.600,339.600
08.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
09.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
10.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
13.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
14.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
15.11.2017,2017,11,"566,00",,,"566,00","0,00",0,0,0
16.11.2017,2017,11,"550,00","550,00","550,00","550,00","-2,83",10,5.500,5.500
17.11.2017,2017,11,"550,00",,,"550,00","0,00",0,0,0
20.11.2017,2017,11,"550,00","550,00","550,00","550,00","0,00",350,192.500,192.500
21.11.2017,2017,11,"540,00","540,00","540,00","540,00","-1,82",120,64.800,64.800
22.11.2017,2017,11,"540,00",,,"540,00","0,00",0,0,0
23.11.2017,2017,11,"540,00",,,"540,00","0,00",0,0,0
24.11.2017,2017,11,"534,00","534,00","534,00","534,00","-1,11",200,106.800,106.800
27.11.2017,2017,11,"534,00",,,"534,00","0,00",0,0,0
28.11.2017,2017,11,"534,00",,,"534,00","0,00",0,0,0
29.11.2017,2017,11,"534,00",,,"534,00","0,00",0,0,0
30.11.2017,2017,11,"534,00",,,"534,00","0,00",0,0,0
01.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
04.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
05.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
06.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
07.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
11.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
12.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
13.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
14.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
15.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
18.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
19.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
20.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
21.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
22.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
25.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
26.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
27.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
28.12.2017,2017,12,"534,00",,,"534,00","0,00",0,0,0
02.1.2018,2018,1,"534,00",,,"534,00","0,00",0,0,0
03.1.2018,2018,1,"534,00",,,"534,00","0,00",0,0,0
04.1.2018,2018,1,"518,00","518,00","518,00","518,00","-3,00",350,181.300,181.300
05.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
09.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
10.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
11.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
12.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
15.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
16.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
17.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
18.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
22.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
23.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
24.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
25.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
26.1.2018,2018,1,"518,00",,,"518,00","0,00",0,0,0
29.1.2018,2018,1,"490,00","490,00","490,00","490,00","-5,41",110,53.900,53.900
30.1.2018,2018,1,"490,00",,,"490,00","0,00",0,0,0
31.1.2018,2018,1,"490,00",,,"490,00","0,00",0,0,0
01.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
02.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
05.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
06.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
07.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
08.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
09.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
12.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
13.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
14.2.2018,2018,2,"490,00","490,00","490,00","490,00","0,00",200,98.000,98.000
15.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
16.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
19.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
20.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
21.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
22.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
23.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
26.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
27.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
28.2.2018,2018,2,"490,00",,,"490,00","0,00",0,0,0
01.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
02.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
05.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
06.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
07.3.2018,2018,3,"490,00","490,00","490,00","490,00","0,00",50,24.500,24.500
08.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
09.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
12.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
13.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
14.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
15.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
16.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
19.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
20.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
21.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
22.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
23.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
26.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
27.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
28.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
29.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
30.3.2018,2018,3,"490,00",,,"490,00","0,00",0,0,0
02.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
03.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
04.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
05.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
10.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
11.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
12.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
13.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
16.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
17.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
18.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
19.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
20.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
23.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
24.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
25.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
26.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
27.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
30.4.2018,2018,4,"490,00",,,"490,00","0,00",0,0,0
02.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
03.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
04.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
07.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
08.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
09.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
10.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
11.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
14.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
15.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
16.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
17.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
18.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
21.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
22.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
23.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
28.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
29.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
30.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
31.5.2018,2018,5,"490,00",,,"490,00","0,00",0,0,0
01.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
04.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
05.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
06.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
07.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
08.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
11.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
12.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
13.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
14.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
18.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
19.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
20.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
21.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
22.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
25.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
26.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
27.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
28.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
29.6.2018,2018,6,"490,00",,,"490,00","0,00",0,0,0
02.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
03.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
04.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
05.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
06.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
09.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
10.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
11.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
12.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
13.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
16.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
17.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
18.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
19.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
20.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
23.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
24.7.2018,2018,7,"490,00",,,"490,00","0,00",0,0,0
25.7.2018,2018,7,"558,00","558,00","558,00","558,00","13,88",105,58.590,58.590
26.7.2018,2018,7,"558,00",,,"558,00","0,00",0,0,0
27.7.2018,2018,7,"558,00",,,"558,00","0,00",0,0,0
30.7.2018,2018,7,"558,00",,,"558,00","0,00",0,0,0
31.7.2018,2018,7,"558,00",,,"558,00","0,00",0,0,0
01.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
03.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
06.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
07.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
08.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
09.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
10.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
13.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
14.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
15.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
16.8.2018,2018,8,"558,00","558,00","558,00","558,00","0,00",320,178.560,178.560
17.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
20.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
21.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
22.8.2018,2018,8,"558,00",,,"558,00","0,00",0,0,0
23.8.2018,2018,8,"574,00","574,00","574,00","574,00","2,87",500,287.000,287.000
24.8.2018,2018,8,"574,00",,,"574,00","0,00",0,0,0
27.8.2018,2018,8,"574,00",,,"574,00","0,00",0,0,0
29.8.2018,2018,8,"574,00",,,"574,00","0,00",0,0,0
30.8.2018,2018,8,"574,00",,,"574,00","0,00",0,0,0
31.8.2018,2018,8,"574,00",,,"574,00","0,00",0,0,0
03.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
04.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
05.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
06.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
07.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
10.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
11.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
12.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
13.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
14.9.2018,2018,9,"574,00",,,"574,00","0,00",0,0,0
17.9.2018,2018,9,"557,00","557,00","557,00","557,00","-2,96",360,200.520,200.520
18.9.2018,2018,9,"557,00",,,"557,00","0,00",0,0,0
19.9.2018,2018,9,"557,00",,,"557,00","0,00",0,0,0
20.9.2018,2018,9,"560,00","560,00","560,00","560,00","0,54",500,280.000,280.000
21.9.2018,2018,9,"560,00",,,"560,00","0,00",0,0,0
24.9.2018,2018,9,"560,00","560,00","560,00","560,00","0,00",15,8.400,8.400
25.9.2018,2018,9,"560,00",,,"560,00","0,00",0,0,0
26.9.2018,2018,9,"560,00",,,"560,00","0,00",0,0,0
27.9.2018,2018,9,"560,00",,,"560,00","0,00",0,0,0
28.9.2018,2018,9,"560,00",,,"560,00","0,00",0,0,0
01.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
02.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
03.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
04.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
05.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
08.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
09.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
10.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
12.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
15.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
16.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
17.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
18.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
19.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
22.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
24.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
25.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
26.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
29.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
30.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
31.10.2018,2018,10,"560,00",,,"560,00","0,00",0,0,0
01.11.2018,2018,11,"618,00","618,00","618,00","618,00","10,36",360,222.480,222.480
02.11.2018,2018,11,"618,00",,,"618,00","0,00",0,0,0
05.11.2018,2018,11,"618,00",,,"618,00","0,00",0,0,0
06.11.2018,2018,11,"618,00",,,"618,00","0,00",0,0,0
